FileName,Model,Features,FS,ACC,F1,Recall,Precision,Validation_acc,Validation_F1,Validation_Recall,Validation_Precision,Validation_AUC,AUC
aac_VT_RFE_SFS_RF_selected_features.csv,RandomForest,AminoAcidComposition,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,94.83914209115282,94.83903080720685,94.83914209115282,94.84437329436362,94.9396782841823,94.93968680873891,94.9396782841823,94.94449346567023,98.71720575022462,98.7846688768497
aac_VT_RFE_SFS_RF_selected_features.csv,KNN,AminoAcidComposition,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,95.84450402144772,95.8433388704828,95.84450402144772,95.90044831199019,95.71045576407506,95.70863418696287,95.71045576407506,95.81232838605494,95.72291105121293,95.84683252023756
ctd_VT_RFE_SFS_RF_selected_features.csv,SVM,"Composition, Transition, and Distribution.",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,90.61662198391421,90.61021067115766,90.61662198391421,90.73439228868256,91.18632707774799,91.18270613815507,91.18632707774799,91.27675112600258,N/A,N/A
ctd_VT_RFE_SFS_RF_selected_features.csv,RandomForest,"Composition, Transition, and Distribution.",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,93.86729222520107,93.86714000895654,93.86729222520107,93.87055127582599,94.63806970509383,94.63770112545973,94.63806970509383,94.64422171841555,98.27672955974843,98.23823257234756
ctd_VT_RFE_SFS_RF_selected_features.csv,KNN,"Composition, Transition, and Distribution.",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,91.38739946380697,91.3647029669436,91.38739946380697,91.84003602208966,92.25871313672923,92.24145010571067,92.25871313672923,92.68814863881111,92.285265049416,91.39434696279525
aac_ctd_pseaac_VT_RFE_SFS_RF_selected_features.csv,SVM,"Pseudo AminoAcidComposition & AminoAcidComposition & Composition, Transition, and Distribution.",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,93.2975871313673,93.2938998987486,93.2975871313673,93.39907438721248,92.72788203753352,92.72469173490646,92.72788203753352,92.82667251064734,N/A,N/A
aac_ctd_pseaac_VT_RFE_SFS_RF_selected_features.csv,RandomForest,"Pseudo AminoAcidComposition & AminoAcidComposition & Composition, Transition, and Distribution.",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,94.50402144772117,94.50386589997046,94.50402144772117,94.50787124105659,94.83914209115282,94.83850904853549,94.83914209115282,94.85228321950893,98.65530098831985,98.59132278554937
aac_ctd_pseaac_VT_RFE_SFS_RF_selected_features.csv,KNN,"Pseudo AminoAcidComposition & AminoAcidComposition & Composition, Transition, and Distribution.",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,93.16353887399464,93.14846131678776,93.16353887399464,93.5588732881591,93.96782841823055,93.95810282075325,93.96782841823055,94.29633484800652,93.9906558849955,93.16990557307531
aac_autocorr_VT_RFE_SFS_RF_selected_features.csv,SVM,AminoAcidComposition & Autocorrelation,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,94.90616621983914,94.90506076679709,94.90616621983914,94.94909993607712,94.3029490616622,94.30112388375261,94.3029490616622,94.38082344225155,N/A,N/A
aac_autocorr_VT_RFE_SFS_RF_selected_features.csv,RandomForest,AminoAcidComposition & Autocorrelation,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,94.53753351206434,94.53721142598032,94.53753351206434,94.55016377030312,94.97319034852548,94.97322422106895,94.97319034852548,94.97539130618473,98.49184636118599,98.5518584404733
aac_autocorr_VT_RFE_SFS_RF_selected_features.csv,KNN,AminoAcidComposition & Autocorrelation,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,93.96782841823055,93.95636115463299,93.96782841823055,94.3153299779413,94.36997319034852,94.36290167596917,94.36997319034852,94.63264223554398,94.39029649595687,93.97374733834667
autocorr_pseaac_VT_RFE_SFS_RF_selected_features.csv,SVM,Pseudo AminoAcidComposition & Autocorrelation,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,87.53351206434317,87.50522459921422,87.53351206434317,87.88796387752222,87.33243967828417,87.29129513269932,87.33243967828417,87.8789986172914,N/A,N/A
autocorr_pseaac_VT_RFE_SFS_RF_selected_features.csv,RandomForest,Pseudo AminoAcidComposition & Autocorrelation,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,90.58310991957104,90.58077744329321,90.58310991957104,90.62734072695048,89.77882037533512,89.77566867796064,89.77882037533512,89.84764060795506,96.10390835579514,96.45265626263443
autocorr_pseaac_VT_RFE_SFS_RF_selected_features.csv,KNN,Pseudo AminoAcidComposition & Autocorrelation,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,88.3378016085791,88.23422478686787,88.3378016085791,89.76044165609741,88.27077747989276,88.1783739166483,88.27077747989276,89.59566636215968,88.3193171608266,88.35044877496563
aac_ctd_VT_RFE_SFS_RF_selected_features.csv,SVM,"AminoAcidComposition & Composition, Transition, and Distribution.",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,90.98525469168901,90.98262475741512,90.98525469168901,91.037462955749,90.85120643431635,90.84970925914412,90.85120643431635,90.89331857213256,N/A,N/A
aac_ctd_VT_RFE_SFS_RF_selected_features.csv,RandomForest,"AminoAcidComposition & Composition, Transition, and Distribution.",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,94.00134048257372,94.0012293218174,94.00134048257372,94.00367311357789,94.40348525469169,94.40284089869199,94.40348525469169,94.41545522079699,98.36053459119498,98.32432638832736
aac_ctd_VT_RFE_SFS_RF_selected_features.csv,KNN,"AminoAcidComposition & Composition, Transition, and Distribution.",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,91.65549597855228,91.6430883027982,91.65549597855228,91.91406639347693,92.79490616621983,92.78764898769435,92.79490616621983,93.00236672818401,92.81320754716982,91.660736907361
aac_autocorr_pseaac_VT_RFE_SFS_RF_selected_features.csv,SVM,Pseudo AminoAcidComposition & AminoAcidComposition & Autocorrelation,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,94.90616621983914,94.90506076679709,94.90616621983914,94.94909993607712,94.3029490616622,94.30112388375261,94.3029490616622,94.38082344225155,N/A,N/A
aac_autocorr_pseaac_VT_RFE_SFS_RF_selected_features.csv,RandomForest,Pseudo AminoAcidComposition & AminoAcidComposition & Autocorrelation,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,94.57104557640751,94.5706358292723,94.57104557640751,94.58688448682655,94.90616621983914,94.90618223773103,94.90616621983914,94.91037646246073,98.50929919137468,98.5406502969372
aac_autocorr_pseaac_VT_RFE_SFS_RF_selected_features.csv,KNN,Pseudo AminoAcidComposition & AminoAcidComposition & Autocorrelation,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,93.96782841823055,93.95636115463299,93.96782841823055,94.3153299779413,94.36997319034852,94.36290167596917,94.36997319034852,94.63264223554398,94.39029649595687,93.97374733834667
autocorr_ctd_VT_RFE_SFS_RF_selected_features.csv,SVM,"Composition, Transition, and Distribution. & Autocorrelation",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,91.28686327077749,91.28206986837316,91.28686327077749,91.383788032247,91.82305630026809,91.81631858479052,91.82305630026809,91.99239104847348,N/A,N/A
autocorr_ctd_VT_RFE_SFS_RF_selected_features.csv,RandomForest,"Composition, Transition, and Distribution. & Autocorrelation",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,93.06300268096514,93.06266221560384,93.06300268096514,93.07338154130893,93.76675603217159,93.76657402239641,93.76675603217159,93.78063134636957,98.0662848158131,97.69817525134094
autocorr_ctd_VT_RFE_SFS_RF_selected_features.csv,KNN,"Composition, Transition, and Distribution. & Autocorrelation",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,91.38739946380697,91.35835927953173,91.38739946380697,91.96591741409999,91.52144772117963,91.49089919070167,91.52144772117963,92.18901019412135,91.55480682839173,91.3952454111749
autocorr_ctd_pseaac_VT_RFE_SFS_RF_selected_features.csv,SVM,"Pseudo AminoAcidComposition & Composition, Transition, and Distribution. & Autocorrelation",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,91.28686327077749,91.28206986837316,91.28686327077749,91.383788032247,91.82305630026809,91.81631858479052,91.82305630026809,91.99239104847348,N/A,N/A
autocorr_ctd_pseaac_VT_RFE_SFS_RF_selected_features.csv,RandomForest,"Pseudo AminoAcidComposition & Composition, Transition, and Distribution. & Autocorrelation",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,92.96246648793566,92.96226731380104,92.96246648793566,92.96883414873504,93.80026809651476,93.80011143520943,93.80026809651476,93.81312434386275,98.08393980233603,97.69664788909553
autocorr_ctd_pseaac_VT_RFE_SFS_RF_selected_features.csv,KNN,"Pseudo AminoAcidComposition & Composition, Transition, and Distribution. & Autocorrelation",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,91.38739946380697,91.35835927953173,91.38739946380697,91.96591741409999,91.52144772117963,91.49089919070167,91.52144772117963,92.18901019412135,91.55480682839173,91.3952454111749
autocorr_VT_RFE_SFS_RF_selected_features.csv,SVM,Autocorrelation,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,88.1367292225201,88.10668356125717,88.1367292225201,88.5382230871292,87.80160857908848,87.768275138062,87.80160857908848,88.27065668761388,N/A,N/A
autocorr_VT_RFE_SFS_RF_selected_features.csv,RandomForest,Autocorrelation,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,90.48257372654156,90.4796869870108,90.48257372654156,90.53613008584645,90.18096514745308,90.17838756911758,90.18096514745308,90.24168722434011,96.3991015274034,96.67791973262176
autocorr_VT_RFE_SFS_RF_selected_features.csv,KNN,Autocorrelation,Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,88.17024128686327,88.05509677743632,88.17024128686327,89.72557325380586,88.3378016085791,88.24592606569603,88.3378016085791,89.66492242372235,88.3863432165319,88.18347214360799
aac_autocorr_ctd_pseaac_VT_RFE_SFS_RF_selected_features.csv,SVM,"Pseudo AminoAcidComposition & AminoAcidComposition & Composition, Transition, and Distribution. & Autocorrelation",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,92.99597855227883,92.99342519200788,92.99597855227883,93.0636834561378,93.49865951742628,93.4965766673412,93.49865951742628,93.57532265999004,N/A,N/A
aac_autocorr_ctd_pseaac_VT_RFE_SFS_RF_selected_features.csv,RandomForest,"Pseudo AminoAcidComposition & AminoAcidComposition & Composition, Transition, and Distribution. & Autocorrelation",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,94.83914209115282,94.83910731534152,94.83914209115282,94.84120279706804,94.63806970509383,94.63809861001485,94.63806970509383,94.63846762593144,98.53090745732256,98.4852160319129
aac_autocorr_ctd_pseaac_VT_RFE_SFS_RF_selected_features.csv,KNN,"Pseudo AminoAcidComposition & AminoAcidComposition & Composition, Transition, and Distribution. & Autocorrelation",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,92.52680965147452,92.50389515646279,92.52680965147452,93.06733410094374,93.43163538873995,93.418413499079,93.43163538873995,93.8316235950129,93.45696316262354,92.53429826689306
aac_autocorr_ctd_VT_RFE_SFS_RF_selected_features.csv,SVM,"AminoAcidComposition & Composition, Transition, and Distribution. & Autocorrelation",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,93.09651474530831,93.09408570475738,93.09651474530831,93.16209378335756,93.43163538873995,93.4286600725873,93.43163538873995,93.53466701470005,N/A,N/A
aac_autocorr_ctd_VT_RFE_SFS_RF_selected_features.csv,RandomForest,"AminoAcidComposition & Composition, Transition, and Distribution. & Autocorrelation",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,93.9343163538874,93.93412220363801,93.9343163538874,93.94154564893398,93.96782841823055,93.96782841823055,93.96782841823055,93.9732317794334,98.14056603773584,97.96310521728974
aac_autocorr_ctd_VT_RFE_SFS_RF_selected_features.csv,KNN,"AminoAcidComposition & Composition, Transition, and Distribution. & Autocorrelation",Boruta & Random Forest & Variance Threshold & Recursive Feature Elimination,92.76139410187668,92.7529300435743,92.76139410187668,92.97081832248485,91.92359249329759,91.91364004524752,91.92359249329759,92.16856489555913,91.94366576819408,92.76605302642336
